Seed 29 | objective hybrid-as | selector pareto-live-gate | linear bc 50000 | linear ppo 60000 | neural off | neural bc 50000 | neural ppo 60000 | workers 11

BC linear    [----------------------------]   0.1% 64/50000 |    4.3/s | elapsed 15s | eta 3h 11m 39s | process workers | examples 5836 | q 2648 t 601 r 373
PPO linea    [----------------------------]   1.8% 1101/60000 |  109.3/s | elapsed 10s | eta 8m 59s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 2 teach 5 base 1 heur 1 | avg reward 0.000 
PPO linea    [----------------------------]   1.9% 1123/60000 |  109.8/s | elapsed 10s | eta 8m 56s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 2 teach 4 base 0 heur 0 | avg reward 0.000 
PPO linea    [----------------------------]   1.9% 1145/60000 |  109.8/s | elapsed 10s | eta 8m 56s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 1 teach 4 base 1 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   1.9% 1167/60000 |  109.7/s | elapsed 11s | eta 8m 56s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 3 base 1 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.0% 1189/60000 |  109.9/s | elapsed 11s | eta 8m 55s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 3 base 0 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.0% 1211/60000 |  110.0/s | elapsed 11s | eta 8m 54s | process workers | seats 8 | tracked 15 | cur 1 hist 0 boot 2 teach 4 base 0 heur 1 | avg reward 0.000  
PPO linea    [----------------------------]   2.1% 1233/60000 |  110.0/s | elapsed 11s | eta 8m 54s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 3 teach 4 base 1 heur 1 | avg reward 0.000 
PPO linea    [----------------------------]   2.1% 1255/60000 |  110.0/s | elapsed 11s | eta 8m 54s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 3 teach 1 base 0 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.1% 1277/60000 |  110.2/s | elapsed 12s | eta 8m 53s | process workers | seats 4 | tracked 15 | cur 1 hist 2 boot 0 teach 1 base 0 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.2% 1299/60000 |  110.2/s | elapsed 12s | eta 8m 53s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 2 base 0 heur 1 | avg reward 0.000  
PPO linea    [----------------------------]   2.2% 1321/60000 |  110.1/s | elapsed 12s | eta 8m 53s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 0 teach 5 base 1 heur 1 | avg reward 0.000 
PPO linea    [----------------------------]   2.2% 1343/60000 |  110.1/s | elapsed 12s | eta 8m 53s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 2 teach 2 base 1 heur 1 | avg reward 0.000 
PPO linea    [----------------------------]   2.3% 1365/60000 |  110.0/s | elapsed 12s | eta 8m 53s | process workers | seats 8 | tracked 15 | cur 1 hist 3 boot 0 teach 2 base 2 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.3% 1387/60000 |  110.0/s | elapsed 13s | eta 8m 53s | process workers | seats 10 | tracked 30 | cur 2 hist 0 boot 1 teach 1 base 5 heur 1 | avg reward 0.000 
PPO linea    [----------------------------]   2.3% 1409/60000 |  110.2/s | elapsed 13s | eta 8m 52s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 1 teach 4 base 0 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.4% 1431/60000 |  110.4/s | elapsed 13s | eta 8m 50s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 4 teach 3 base 1 heur 0 | avg reward 0.000 
PPO linea    [----------------------------]   2.4% 1453/60000 |  110.5/s | elapsed 13s | eta 8m 50s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.5% 1475/60000 |  110.5/s | elapsed 13s | eta 8m 50s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 1 teach 2 base 2 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.5% 1497/60000 |  110.6/s | elapsed 14s | eta 8m 49s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 3 teach 4 base 0 heur 1 | avg reward 0.000 
PPO linea    [----------------------------]   2.5% 1519/60000 |  110.4/s | elapsed 14s | eta 8m 50s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 5 teach 3 base 0 heur 1 | avg reward 0.000 
PPO linea    [----------------------------]   2.6% 1541/60000 |  110.6/s | elapsed 14s | eta 8m 49s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 2 teach 3 base 1 heur 0 | avg reward 0.000 
PPO linea    [----------------------------]   2.6% 1563/60000 |  110.4/s | elapsed 14s | eta 8m 49s | process workers | seats 8 | tracked 15 | cur 1 hist 0 boot 1 teach 3 base 3 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.6% 1585/60000 |  110.4/s | elapsed 14s | eta 8m 49s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 1 teach 1 base 1 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.7% 1607/60000 |  110.4/s | elapsed 15s | eta 8m 49s | process workers | seats 6 | tracked 15 | cur 1 hist 3 boot 1 teach 1 base 0 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.7% 1629/60000 |  110.5/s | elapsed 15s | eta 8m 48s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.8% 1651/60000 |  110.5/s | elapsed 15s | eta 8m 48s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 1 teach 0 base 1 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.8% 1673/60000 |  110.5/s | elapsed 15s | eta 8m 48s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 1 teach 0 base 0 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   2.8% 1695/60000 |  110.6/s | elapsed 15s | eta 8m 47s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 2 teach 3 base 3 heur 0 | avg reward -0.000
PPO linea    [----------------------------]   2.9% 1717/60000 |  110.7/s | elapsed 16s | eta 8m 47s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 2 teach 2 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   2.9% 1739/60000 |  110.6/s | elapsed 16s | eta 8m 47s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 1 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   2.9% 1761/60000 |  110.7/s | elapsed 16s | eta 8m 46s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 3 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.0% 1783/60000 |  110.7/s | elapsed 16s | eta 8m 46s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.0% 1805/60000 |  110.7/s | elapsed 16s | eta 8m 46s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 2 teach 1 base 1 heur 1 | avg reward -0.000 
PPO linea    [----------------------------]   3.0% 1827/60000 |  110.9/s | elapsed 16s | eta 8m 45s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 1 base 2 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.1% 1849/60000 |  110.8/s | elapsed 17s | eta 8m 45s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 1 teach 2 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.1% 1871/60000 |  110.7/s | elapsed 17s | eta 8m 45s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 2 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.2% 1893/60000 |  110.7/s | elapsed 17s | eta 8m 45s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 2 teach 2 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.2% 1915/60000 |  110.7/s | elapsed 17s | eta 8m 45s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 1 teach 2 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.2% 1937/60000 |  110.6/s | elapsed 18s | eta 8m 45s | process workers | seats 10 | tracked 30 | cur 2 hist 3 boot 1 teach 3 base 1 heur 0 | avg reward -0.000
PPO linea    [----------------------------]   3.3% 1959/60000 |  110.5/s | elapsed 18s | eta 8m 45s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.3% 1981/60000 |  110.7/s | elapsed 18s | eta 8m 44s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.3% 2003/60000 |  110.6/s | elapsed 18s | eta 8m 45s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 3 teach 1 base 3 heur 0 | avg reward -0.000
PPO linea    [----------------------------]   3.4% 2025/60000 |  110.6/s | elapsed 18s | eta 8m 44s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 0 teach 2 base 2 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.4% 2047/60000 |  110.7/s | elapsed 18s | eta 8m 44s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 2 teach 4 base 2 heur 0 | avg reward -0.000
PPO linea    [----------------------------]   3.4% 2069/60000 |  110.8/s | elapsed 19s | eta 8m 43s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 1 base 0 heur 2 | avg reward -0.000 
PPO linea    [----------------------------]   3.5% 2091/60000 |  110.8/s | elapsed 19s | eta 8m 43s | process workers | seats 6 | tracked 15 | cur 1 hist 3 boot 2 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.5% 2113/60000 |  110.7/s | elapsed 19s | eta 8m 43s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 1 teach 1 base 0 heur 0 | avg reward -0.000 
PPO linea    [----------------------------]   3.6% 2135/60000 |  110.8/s | elapsed 19s | eta 8m 42s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 3 teach 2 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   3.6% 2157/60000 |  111.0/s | elapsed 19s | eta 8m 41s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 2 teach 0 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   3.6% 2179/60000 |  111.1/s | elapsed 20s | eta 8m 41s | process workers | seats 4 | tracked 15 | cur 1 hist 2 boot 0 teach 0 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   3.7% 2201/60000 |  111.1/s | elapsed 20s | eta 8m 40s | process workers | seats 10 | tracked 30 | cur 2 hist 2 boot 1 teach 3 base 2 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   3.7% 2223/60000 |  111.1/s | elapsed 20s | eta 8m 40s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 4 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   3.7% 2245/60000 |  111.2/s | elapsed 20s | eta 8m 39s | process workers | seats 8 | tracked 30 | cur 2 hist 1 boot 0 teach 5 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   3.8% 2267/60000 |  111.2/s | elapsed 20s | eta 8m 39s | process workers | seats 10 | tracked 30 | cur 2 hist 0 boot 4 teach 2 base 0 heur 2 | avg reward -0.000
PPO linea    [#---------------------------]   3.8% 2289/60000 |  111.2/s | elapsed 21s | eta 8m 39s | process workers | seats 4 | tracked 15 | cur 1 hist 2 boot 0 teach 1 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   3.9% 2311/60000 |  111.1/s | elapsed 21s | eta 8m 39s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 1 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   3.9% 2333/60000 |  111.1/s | elapsed 21s | eta 8m 39s | process workers | seats 10 | tracked 30 | cur 2 hist 3 boot 2 teach 1 base 2 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   3.9% 2355/60000 |  111.1/s | elapsed 21s | eta 8m 39s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 2 teach 1 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.0% 2377/60000 |  111.1/s | elapsed 21s | eta 8m 39s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 0 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.0% 2399/60000 |  111.1/s | elapsed 22s | eta 8m 39s | process workers | seats 8 | tracked 15 | cur 1 hist 4 boot 1 teach 1 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.0% 2421/60000 |  111.1/s | elapsed 22s | eta 8m 38s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 1 teach 4 base 3 heur 1 | avg reward -0.000
PPO linea    [#---------------------------]   4.1% 2443/60000 |  111.1/s | elapsed 22s | eta 8m 38s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 0 teach 1 base 1 heur 2 | avg reward -0.000 
PPO linea    [#---------------------------]   4.1% 2465/60000 |  111.2/s | elapsed 22s | eta 8m 37s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 2 teach 3 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.1% 2487/60000 |  111.3/s | elapsed 22s | eta 8m 37s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 0 teach 5 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.2% 2509/60000 |  111.5/s | elapsed 23s | eta 8m 36s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 2 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.2% 2531/60000 |  111.4/s | elapsed 23s | eta 8m 36s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 1 teach 5 base 1 heur 1 | avg reward -0.000
PPO linea    [#---------------------------]   4.3% 2553/60000 |  111.5/s | elapsed 23s | eta 8m 35s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.3% 2575/60000 |  111.6/s | elapsed 23s | eta 8m 35s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 4 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.3% 2597/60000 |  111.8/s | elapsed 23s | eta 8m 34s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 1 base 0 heur 1 | avg reward -0.000 
PPO linea    [#---------------------------]   4.4% 2619/60000 |  111.8/s | elapsed 23s | eta 8m 33s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 2 teach 1 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.4% 2641/60000 |  111.9/s | elapsed 24s | eta 8m 32s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.4% 2663/60000 |  111.9/s | elapsed 24s | eta 8m 32s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 3 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.5% 2685/60000 |  112.0/s | elapsed 24s | eta 8m 32s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 1 teach 2 base 2 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.5% 2707/60000 |  112.0/s | elapsed 24s | eta 8m 31s | process workers | seats 10 | tracked 30 | cur 2 hist 2 boot 1 teach 2 base 2 heur 1 | avg reward -0.000
PPO linea    [#---------------------------]   4.5% 2729/60000 |  112.1/s | elapsed 24s | eta 8m 31s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 0 teach 3 base 2 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.6% 2751/60000 |  111.9/s | elapsed 25s | eta 8m 31s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 0 teach 1 base 2 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.6% 2773/60000 |  111.9/s | elapsed 25s | eta 8m 32s | process workers | seats 8 | tracked 30 | cur 2 hist 1 boot 3 teach 2 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.7% 2795/60000 |  111.9/s | elapsed 25s | eta 8m 31s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 1 teach 6 base 1 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   4.7% 2817/60000 |  112.0/s | elapsed 25s | eta 8m 31s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 2 teach 4 base 3 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   4.7% 2839/60000 |  112.0/s | elapsed 25s | eta 8m 30s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 1 teach 1 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.8% 2861/60000 |  112.0/s | elapsed 26s | eta 8m 30s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 2 teach 4 base 0 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   4.8% 2883/60000 |  112.0/s | elapsed 26s | eta 8m 30s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 2 teach 2 base 1 heur 1 | avg reward -0.000
PPO linea    [#---------------------------]   4.8% 2905/60000 |  112.0/s | elapsed 26s | eta 8m 30s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 1 teach 3 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.9% 2927/60000 |  112.0/s | elapsed 26s | eta 8m 29s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 0 teach 3 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   4.9% 2949/60000 |  111.9/s | elapsed 26s | eta 8m 30s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 3 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.0% 2971/60000 |  111.9/s | elapsed 27s | eta 8m 30s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.0% 2993/60000 |  111.9/s | elapsed 27s | eta 8m 29s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 1 teach 2 base 1 heur 1 | avg reward -0.000 
PPO linea    [#---------------------------]   5.0% 3015/60000 |  111.9/s | elapsed 27s | eta 8m 29s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 2 teach 4 base 0 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   5.1% 3037/60000 |  111.9/s | elapsed 27s | eta 8m 29s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 1 teach 2 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.1% 3059/60000 |  111.9/s | elapsed 27s | eta 8m 29s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 1 teach 1 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.1% 3081/60000 |  111.9/s | elapsed 28s | eta 8m 28s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 0 teach 3 base 1 heur 1 | avg reward -0.000 
PPO linea    [#---------------------------]   5.2% 3103/60000 |  112.0/s | elapsed 28s | eta 8m 28s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 1 teach 2 base 0 heur 2 | avg reward -0.000 
PPO linea    [#---------------------------]   5.2% 3125/60000 |  112.0/s | elapsed 28s | eta 8m 28s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 3 teach 1 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.2% 3147/60000 |  112.0/s | elapsed 28s | eta 8m 27s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 2 teach 2 base 4 heur 1 | avg reward -0.000
PPO linea    [#---------------------------]   5.3% 3169/60000 |  112.0/s | elapsed 28s | eta 8m 27s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 3 teach 1 base 2 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   5.3% 3191/60000 |  112.1/s | elapsed 28s | eta 8m 27s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 1 teach 3 base 0 heur 1 | avg reward -0.000 
PPO linea    [#---------------------------]   5.4% 3213/60000 |  112.2/s | elapsed 29s | eta 8m 26s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 1 teach 4 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.4% 3235/60000 |  112.1/s | elapsed 29s | eta 8m 26s | process workers | seats 8 | tracked 15 | cur 1 hist 3 boot 0 teach 3 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.4% 3257/60000 |  112.1/s | elapsed 29s | eta 8m 26s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 2 teach 1 base 0 heur 1 | avg reward -0.000 
PPO linea    [#---------------------------]   5.5% 3279/60000 |  112.1/s | elapsed 29s | eta 8m 26s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 3 teach 1 base 2 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   5.5% 3301/60000 |  112.1/s | elapsed 29s | eta 8m 26s | process workers | seats 8 | tracked 30 | cur 2 hist 1 boot 1 teach 2 base 2 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.5% 3323/60000 |  112.1/s | elapsed 30s | eta 8m 25s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 2 | avg reward -0.000 
PPO linea    [#---------------------------]   5.6% 3345/60000 |  112.2/s | elapsed 30s | eta 8m 25s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 3 teach 2 base 0 heur 1 | avg reward -0.000 
PPO linea    [#---------------------------]   5.6% 3367/60000 |  112.2/s | elapsed 30s | eta 8m 25s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 3 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.6% 3389/60000 |  112.2/s | elapsed 30s | eta 8m 24s | process workers | seats 8 | tracked 30 | cur 2 hist 0 boot 0 teach 3 base 2 heur 1 | avg reward -0.000 
PPO linea    [#---------------------------]   5.7% 3411/60000 |  112.2/s | elapsed 30s | eta 8m 24s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 1 teach 1 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.7% 3433/60000 |  112.2/s | elapsed 31s | eta 8m 24s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 1 teach 5 base 0 heur 1 | avg reward -0.000
PPO linea    [#---------------------------]   5.8% 3455/60000 |  112.2/s | elapsed 31s | eta 8m 24s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 4 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.8% 3477/60000 |  112.2/s | elapsed 31s | eta 8m 24s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 1 teach 4 base 3 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   5.8% 3499/60000 |  112.3/s | elapsed 31s | eta 8m 23s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 0 teach 3 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.9% 3521/60000 |  112.2/s | elapsed 31s | eta 8m 23s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 4 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   5.9% 3543/60000 |  112.3/s | elapsed 32s | eta 8m 23s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 2 teach 5 base 0 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   5.9% 3565/60000 |  112.3/s | elapsed 32s | eta 8m 23s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 2 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   6.0% 3587/60000 |  112.3/s | elapsed 32s | eta 8m 23s | process workers | seats 10 | tracked 30 | cur 2 hist 4 boot 0 teach 2 base 1 heur 1 | avg reward -0.000
PPO linea    [#---------------------------]   6.0% 3609/60000 |  112.3/s | elapsed 32s | eta 8m 22s | process workers | seats 8 | tracked 30 | cur 2 hist 4 boot 1 teach 1 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   6.1% 3631/60000 |  112.2/s | elapsed 32s | eta 8m 22s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 2 teach 2 base 3 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   6.1% 3653/60000 |  112.3/s | elapsed 33s | eta 8m 22s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 2 teach 1 base 0 heur 1 | avg reward -0.000 
PPO linea    [#---------------------------]   6.1% 3675/60000 |  112.2/s | elapsed 33s | eta 8m 22s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 0 teach 5 base 1 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   6.2% 3697/60000 |  112.2/s | elapsed 33s | eta 8m 22s | process workers | seats 8 | tracked 15 | cur 1 hist 3 boot 1 teach 3 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   6.2% 3719/60000 |  112.1/s | elapsed 33s | eta 8m 22s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 1 teach 1 base 0 heur 1 | avg reward -0.000 
PPO linea    [#---------------------------]   6.2% 3741/60000 |  112.1/s | elapsed 33s | eta 8m 22s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   6.3% 3763/60000 |  112.1/s | elapsed 34s | eta 8m 22s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 2 teach 3 base 1 heur 1 | avg reward -0.000
PPO linea    [#---------------------------]   6.3% 3785/60000 |  112.0/s | elapsed 34s | eta 8m 22s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 2 teach 1 base 1 heur 1 | avg reward -0.000 
PPO linea    [#---------------------------]   6.3% 3807/60000 |  112.1/s | elapsed 34s | eta 8m 21s | process workers | seats 10 | tracked 30 | cur 2 hist 2 boot 2 teach 2 base 1 heur 1 | avg reward -0.000
PPO linea    [#---------------------------]   6.4% 3829/60000 |  112.0/s | elapsed 34s | eta 8m 21s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 1 teach 1 base 1 heur 1 | avg reward -0.000 
PPO linea    [#---------------------------]   6.4% 3851/60000 |  112.1/s | elapsed 34s | eta 8m 21s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 1 teach 5 base 1 heur 0 | avg reward -0.000
PPO linea    [#---------------------------]   6.5% 3873/60000 |  112.2/s | elapsed 35s | eta 8m 20s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [#---------------------------]   6.5% 3895/60000 |  112.2/s | elapsed 35s | eta 8m 20s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 3 teach 1 base 0 heur 0 | avg reward -0.000 
