Seed 17 | objective hybrid-as | selector pareto-live-gate | linear bc 40000 | linear ppo 50000 | neural off | neural bc 40000 | neural ppo 50000 | workers 11

BC linear    [----------------------------]   0.2% 64/40000 |    4.3/s | elapsed 15s | eta 2h 35m 4s | process workers | examples 5931 | q 2677 t 461 r 388
BC linear    [##################----------]  67.2% 26880/40000 |   40.8/s | elapsed 10m 58s | eta 5m 21s | process workers | examples 2676689 | q 1196295 t 303945 r 162721
BC linear    [##################----------]  67.4% 26944/40000 |   40.9/s | elapsed 10m 59s | eta 5m 19s | process workers | examples 2682819 | q 1199027 t 304762 r 163099
BC linear    [##################----------]  67.5% 27008/40000 |   41.0/s | elapsed 10m 59s | eta 5m 17s | process workers | examples 2688876 | q 1201820 t 304990 r 163532
BC linear    [##################----------]  67.7% 27072/40000 |   41.1/s | elapsed 10m 59s | eta 5m 15s | process workers | examples 2695293 | q 1204631 t 305857 r 163933
BC linear    [##################----------]  67.8% 27136/40000 |   41.1/s | elapsed 11m 0s | eta 5m 13s | process workers | examples 2701434 | q 1207586 t 306218 r 164331 
BC linear    [###################---------]  68.2% 27264/40000 |   41.3/s | elapsed 11m 0s | eta 5m 8s | process workers | examples 2714307 | q 1213457 t 307635 r 165115  
BC linear    [###################---------]  68.5% 27392/40000 |   41.5/s | elapsed 11m 1s | eta 5m 4s | process workers | examples 2727852 | q 1219528 t 309633 r 165841  
BC linear    [###################---------]  68.6% 27456/40000 |   41.5/s | elapsed 11m 1s | eta 5m 2s | process workers | examples 2735125 | q 1222614 t 310736 r 166244  
BC linear    [###################---------]  68.8% 27520/40000 |   40.9/s | elapsed 11m 14s | eta 5m 5s | process workers | examples 2741038 | q 1225142 t 311514 r 166600 
BC linear    [###################---------]  69.0% 27584/40000 |   40.9/s | elapsed 11m 14s | eta 5m 3s | process workers | examples 2746626 | q 1227509 t 312255 r 166964 
BC linear    [###################---------]  69.1% 27648/40000 |   41.0/s | elapsed 11m 14s | eta 5m 1s | process workers | examples 2752612 | q 1230116 t 313165 r 167303 
BC linear    [###################---------]  69.3% 27712/40000 |   41.1/s | elapsed 11m 14s | eta 4m 59s | process workers | examples 2758519 | q 1232532 t 313877 r 167696
BC linear    [###################---------]  69.6% 27840/40000 |   41.3/s | elapsed 11m 15s | eta 4m 55s | process workers | examples 2770951 | q 1238189 t 315123 r 168456
BC linear    [###################---------]  69.8% 27904/40000 |   41.3/s | elapsed 11m 15s | eta 4m 53s | process workers | examples 2777358 | q 1240895 t 316173 r 168816
BC linear    [###################---------]  69.9% 27968/40000 |   41.4/s | elapsed 11m 16s | eta 4m 51s | process workers | examples 2783722 | q 1243648 t 316940 r 169205
BC linear    [###################---------]  70.1% 28032/40000 |   41.5/s | elapsed 11m 16s | eta 4m 49s | process workers | examples 2789658 | q 1246404 t 317373 r 169593
BC linear    [###################---------]  70.2% 28096/40000 |   41.5/s | elapsed 11m 16s | eta 4m 47s | process workers | examples 2796534 | q 1249222 t 318305 r 170051
BC linear    [###################---------]  70.6% 28224/40000 |   40.8/s | elapsed 11m 31s | eta 4m 48s | process workers | examples 2809100 | q 1254738 t 319680 r 170830
BC linear    [###################---------]  70.7% 28288/40000 |   40.9/s | elapsed 11m 32s | eta 4m 47s | process workers | examples 2815087 | q 1257262 t 320506 r 171216
BC linear    [###################---------]  70.9% 28352/40000 |   41.0/s | elapsed 11m 32s | eta 4m 44s | process workers | examples 2821301 | q 1260033 t 321260 r 171598
BC linear    [###################---------]  71.0% 28416/40000 |   41.0/s | elapsed 11m 32s | eta 4m 42s | process workers | examples 2827537 | q 1262738 t 321808 r 172019
BC linear    [###################---------]  71.4% 28544/40000 |   41.2/s | elapsed 11m 32s | eta 4m 38s | process workers | examples 2840019 | q 1268197 t 323465 r 172777
BC linear    [####################--------]  71.7% 28672/40000 |   41.4/s | elapsed 11m 33s | eta 4m 34s | process workers | examples 2852513 | q 1273832 t 324501 r 173524
BC linear    [####################--------]  71.8% 28736/40000 |   41.4/s | elapsed 11m 34s | eta 4m 32s | process workers | examples 2859338 | q 1276951 t 325243 r 173926
BC linear    [####################--------]  72.0% 28800/40000 |   41.5/s | elapsed 11m 34s | eta 4m 30s | process workers | examples 2866219 | q 1280272 t 325915 r 174295
BC linear    [####################--------]  72.2% 28864/40000 |   41.5/s | elapsed 11m 35s | eta 4m 28s | process workers | examples 2873579 | q 1283487 t 327004 r 174719
BC linear    [####################--------]  72.3% 28928/40000 |   40.9/s | elapsed 11m 47s | eta 4m 31s | process workers | examples 2879415 | q 1285932 t 327893 r 175081
BC linear    [####################--------]  72.5% 28992/40000 |   41.0/s | elapsed 11m 48s | eta 4m 29s | process workers | examples 2885847 | q 1288820 t 328492 r 175501
BC linear    [####################--------]  72.6% 29056/40000 |   41.0/s | elapsed 11m 49s | eta 4m 27s | process workers | examples 2892279 | q 1291776 t 329389 r 175841
BC linear    [####################--------]  72.8% 29120/40000 |   41.1/s | elapsed 11m 49s | eta 4m 25s | process workers | examples 2898589 | q 1294730 t 329858 r 176238
BC linear    [####################--------]  73.1% 29248/40000 |   41.2/s | elapsed 11m 49s | eta 4m 21s | process workers | examples 2911113 | q 1300378 t 331057 r 177005
BC linear    [####################--------]  73.3% 29312/40000 |   41.3/s | elapsed 11m 49s | eta 4m 19s | process workers | examples 2917831 | q 1303397 t 331746 r 177412
BC linear    [####################--------]  73.4% 29376/40000 |   41.4/s | elapsed 11m 50s | eta 4m 17s | process workers | examples 2924671 | q 1306669 t 332376 r 177817
BC linear    [####################--------]  73.6% 29440/40000 |   41.5/s | elapsed 11m 50s | eta 4m 15s | process workers | examples 2931055 | q 1309450 t 332950 r 178240
BC linear    [####################--------]  73.8% 29504/40000 |   41.5/s | elapsed 11m 50s | eta 4m 13s | process workers | examples 2937521 | q 1312322 t 333848 r 178616
BC linear    [####################--------]  73.9% 29568/40000 |   41.6/s | elapsed 11m 51s | eta 4m 11s | process workers | examples 2944195 | q 1315318 t 334633 r 179008
BC linear    [####################--------]  74.1% 29632/40000 |   40.8/s | elapsed 12m 6s | eta 4m 14s | process workers | examples 2949769 | q 1317905 t 335192 r 179367 
BC linear    [####################--------]  74.2% 29696/40000 |   40.8/s | elapsed 12m 7s | eta 4m 12s | process workers | examples 2956131 | q 1320666 t 335980 r 179732 
BC linear    [####################--------]  74.4% 29760/40000 |   40.9/s | elapsed 12m 8s | eta 4m 10s | process workers | examples 2962641 | q 1323716 t 336923 r 180079 
BC linear    [####################--------]  74.6% 29824/40000 |   41.0/s | elapsed 12m 8s | eta 4m 8s | process workers | examples 2969190 | q 1326639 t 337978 r 180435  
BC linear    [####################--------]  74.7% 29888/40000 |   41.0/s | elapsed 12m 8s | eta 4m 6s | process workers | examples 2975661 | q 1329523 t 338679 r 180826  
BC linear    [####################--------]  74.9% 29952/40000 |   41.1/s | elapsed 12m 8s | eta 4m 4s | process workers | examples 2982392 | q 1332399 t 339869 r 181204  
BC linear    [#####################-------]  75.5% 30208/40000 |   41.5/s | elapsed 12m 8s | eta 3m 56s | process workers | examples 3008703 | q 1344534 t 342002 r 182797 
BC linear    [#####################-------]  75.8% 30336/40000 |   40.9/s | elapsed 12m 22s | eta 3m 56s | process workers | examples 3021489 | q 1350123 t 343421 r 183574
BC linear    [#####################-------]  76.0% 30400/40000 |   40.9/s | elapsed 12m 24s | eta 3m 55s | process workers | examples 3027382 | q 1352681 t 344165 r 183955
BC linear    [#####################-------]  76.2% 30464/40000 |   40.9/s | elapsed 12m 24s | eta 3m 53s | process workers | examples 3033367 | q 1355437 t 344628 r 184344
BC linear    [#####################-------]  76.3% 30528/40000 |   41.0/s | elapsed 12m 25s | eta 3m 51s | process workers | examples 3039698 | q 1358495 t 345215 r 184705
BC linear    [#####################-------]  76.5% 30592/40000 |   41.1/s | elapsed 12m 25s | eta 3m 49s | process workers | examples 3045765 | q 1361336 t 345485 r 185145
BC linear    [#####################-------]  76.6% 30656/40000 |   41.1/s | elapsed 12m 25s | eta 3m 47s | process workers | examples 3052064 | q 1364166 t 346366 r 185517
BC linear    [#####################-------]  76.8% 30720/40000 |   41.2/s | elapsed 12m 25s | eta 3m 45s | process workers | examples 3058333 | q 1366981 t 347095 r 185861
BC linear    [#####################-------]  77.1% 30848/40000 |   41.4/s | elapsed 12m 26s | eta 3m 41s | process workers | examples 3071183 | q 1372927 t 348553 r 186555
BC linear    [#####################-------]  77.4% 30976/40000 |   41.5/s | elapsed 12m 26s | eta 3m 37s | process workers | examples 3084799 | q 1379009 t 350506 r 187315
BC linear    [#####################-------]  77.6% 31040/40000 |   40.8/s | elapsed 12m 41s | eta 3m 40s | process workers | examples 3090749 | q 1381676 t 351463 r 187661
BC linear    [#####################-------]  77.8% 31104/40000 |   40.9/s | elapsed 12m 41s | eta 3m 38s | process workers | examples 3096545 | q 1384080 t 352017 r 188078
BC linear    [#####################-------]  77.9% 31168/40000 |   40.9/s | elapsed 12m 41s | eta 3m 36s | process workers | examples 3102490 | q 1386816 t 352718 r 188422
BC linear    [#####################-------]  78.1% 31232/40000 |   41.0/s | elapsed 12m 42s | eta 3m 34s | process workers | examples 3108468 | q 1389443 t 353172 r 188825
BC linear    [#####################-------]  78.2% 31296/40000 |   41.1/s | elapsed 12m 42s | eta 3m 32s | process workers | examples 3114857 | q 1392318 t 354053 r 189190
BC linear    [#####################-------]  78.4% 31360/40000 |   41.1/s | elapsed 12m 42s | eta 3m 30s | process workers | examples 3121496 | q 1395151 t 355049 r 189572
BC linear    [#####################-------]  78.6% 31424/40000 |   41.2/s | elapsed 12m 43s | eta 3m 28s | process workers | examples 3128026 | q 1398213 t 355715 r 189951
BC linear    [######################------]  78.9% 31552/40000 |   41.4/s | elapsed 12m 43s | eta 3m 24s | process workers | examples 3141385 | q 1404080 t 357651 r 190700
BC linear    [######################------]  79.2% 31680/40000 |   41.5/s | elapsed 12m 43s | eta 3m 20s | process workers | examples 3154660 | q 1410081 t 358855 r 191540
BC linear    [######################------]  79.4% 31744/40000 |   40.8/s | elapsed 12m 57s | eta 3m 22s | process workers | examples 3160438 | q 1412664 t 359594 r 191894
BC linear    [######################------]  79.5% 31808/40000 |   40.9/s | elapsed 12m 58s | eta 3m 20s | process workers | examples 3166807 | q 1415501 t 360449 r 192266
BC linear    [######################------]  79.7% 31872/40000 |   41.0/s | elapsed 12m 58s | eta 3m 18s | process workers | examples 3172461 | q 1417975 t 361190 r 192605
BC linear    [######################------]  79.8% 31936/40000 |   41.0/s | elapsed 12m 59s | eta 3m 17s | process workers | examples 3178739 | q 1420718 t 362040 r 192973
BC linear    [######################------]  80.2% 32064/40000 |   41.1/s | elapsed 12m 59s | eta 3m 13s | process workers | examples 3191044 | q 1426012 t 363451 r 193750
BC linear    [######################------]  80.3% 32128/40000 |   41.2/s | elapsed 12m 59s | eta 3m 11s | process workers | examples 3197685 | q 1428858 t 364366 r 194129
BC linear    [######################------]  80.5% 32192/40000 |   41.3/s | elapsed 12m 59s | eta 3m 9s | process workers | examples 3204320 | q 1431734 t 365427 r 194487 
BC linear    [######################------]  80.6% 32256/40000 |   41.4/s | elapsed 13m 0s | eta 3m 7s | process workers | examples 3211143 | q 1434678 t 366237 r 194901  
BC linear    [######################------]  80.8% 32320/40000 |   41.4/s | elapsed 13m 0s | eta 3m 5s | process workers | examples 3217647 | q 1437488 t 366943 r 195316  
BC linear    [######################------]  81.0% 32384/40000 |   41.5/s | elapsed 13m 1s | eta 3m 4s | process workers | examples 3225145 | q 1440881 t 368029 r 195708  
BC linear    [######################------]  81.1% 32448/40000 |   40.7/s | elapsed 13m 16s | eta 3m 5s | process workers | examples 3231033 | q 1443517 t 368574 r 196078 
BC linear    [######################------]  81.3% 32512/40000 |   40.8/s | elapsed 13m 17s | eta 3m 3s | process workers | examples 3236848 | q 1446264 t 369099 r 196444 
BC linear    [######################------]  81.4% 32576/40000 |   40.9/s | elapsed 13m 17s | eta 3m 2s | process workers | examples 3242860 | q 1448987 t 369573 r 196821 
BC linear    [######################------]  81.6% 32640/40000 |   41.0/s | elapsed 13m 17s | eta 3m 0s | process workers | examples 3249050 | q 1451651 t 370364 r 197197 
BC linear    [######################------]  81.8% 32704/40000 |   41.0/s | elapsed 13m 17s | eta 2m 58s | process workers | examples 3255171 | q 1454296 t 371191 r 197585
BC linear    [######################------]  82.1% 32832/40000 |   41.2/s | elapsed 13m 18s | eta 2m 54s | process workers | examples 3267841 | q 1459976 t 372498 r 198384
BC linear    [#######################-----]  82.2% 32896/40000 |   41.2/s | elapsed 13m 18s | eta 2m 52s | process workers | examples 3274317 | q 1462902 t 373150 r 198774
BC linear    [#######################-----]  82.4% 32960/40000 |   41.3/s | elapsed 13m 18s | eta 2m 51s | process workers | examples 3280644 | q 1465967 t 373528 r 199183
BC linear    [#######################-----]  82.6% 33024/40000 |   41.3/s | elapsed 13m 19s | eta 2m 49s | process workers | examples 3287680 | q 1468823 t 374775 r 199596
BC linear    [#######################-----]  82.9% 33152/40000 |   40.8/s | elapsed 13m 33s | eta 2m 48s | process workers | examples 3300419 | q 1474579 t 376125 r 200401
BC linear    [#######################-----]  83.2% 33280/40000 |   40.9/s | elapsed 13m 33s | eta 2m 44s | process workers | examples 3312636 | q 1479943 t 377500 r 201172
BC linear    [#######################-----]  83.4% 33344/40000 |   41.0/s | elapsed 13m 34s | eta 2m 42s | process workers | examples 3319026 | q 1482810 t 378225 r 201544
BC linear    [#######################-----]  83.5% 33408/40000 |   41.1/s | elapsed 13m 34s | eta 2m 41s | process workers | examples 3325698 | q 1485814 t 379216 r 201878
BC linear    [#######################-----]  83.7% 33472/40000 |   41.1/s | elapsed 13m 34s | eta 2m 39s | process workers | examples 3331838 | q 1488509 t 380293 r 202205
BC linear    [#######################-----]  83.8% 33536/40000 |   41.2/s | elapsed 13m 34s | eta 2m 37s | process workers | examples 3338326 | q 1491372 t 381076 r 202601
BC linear    [#######################-----]  84.0% 33600/40000 |   41.3/s | elapsed 13m 34s | eta 2m 35s | process workers | examples 3344474 | q 1494162 t 381870 r 202966
BC linear    [#######################-----]  84.2% 33664/40000 |   41.3/s | elapsed 13m 35s | eta 2m 33s | process workers | examples 3351064 | q 1497049 t 382584 r 203384
BC linear    [#######################-----]  84.3% 33728/40000 |   41.4/s | elapsed 13m 35s | eta 2m 32s | process workers | examples 3357838 | q 1499982 t 383485 r 203802
BC linear    [#######################-----]  84.5% 33792/40000 |   41.4/s | elapsed 13m 35s | eta 2m 30s | process workers | examples 3364607 | q 1502890 t 384380 r 204208
BC linear    [#######################-----]  84.6% 33856/40000 |   40.7/s | elapsed 13m 51s | eta 2m 31s | process workers | examples 3370608 | q 1505686 t 384734 r 204597
BC linear    [#######################-----]  84.8% 33920/40000 |   40.8/s | elapsed 13m 51s | eta 2m 29s | process workers | examples 3376493 | q 1508472 t 385168 r 204937
BC linear    [#######################-----]  85.0% 33984/40000 |   40.9/s | elapsed 13m 51s | eta 2m 27s | process workers | examples 3382941 | q 1511154 t 386172 r 205311
BC linear    [#######################-----]  85.1% 34048/40000 |   40.9/s | elapsed 13m 52s | eta 2m 25s | process workers | examples 3389041 | q 1514031 t 386688 r 205697
BC linear    [#######################-----]  85.3% 34112/40000 |   41.0/s | elapsed 13m 52s | eta 2m 24s | process workers | examples 3395191 | q 1516782 t 387292 r 206086
BC linear    [#######################-----]  85.4% 34176/40000 |   41.1/s | elapsed 13m 52s | eta 2m 22s | process workers | examples 3401501 | q 1519596 t 388101 r 206476
BC linear    [#######################-----]  85.6% 34240/40000 |   41.1/s | elapsed 13m 52s | eta 2m 20s | process workers | examples 3408088 | q 1522542 t 388948 r 206876
BC linear    [########################----]  85.8% 34304/40000 |   41.2/s | elapsed 13m 53s | eta 2m 18s | process workers | examples 3414791 | q 1525474 t 389659 r 207288
BC linear    [########################----]  85.9% 34368/40000 |   41.3/s | elapsed 13m 53s | eta 2m 17s | process workers | examples 3421367 | q 1528465 t 390347 r 207698
BC linear    [########################----]  86.2% 34496/40000 |   41.4/s | elapsed 13m 53s | eta 2m 13s | process workers | examples 3435132 | q 1534541 t 392102 r 208461
BC linear    [########################----]  86.4% 34560/40000 |   40.8/s | elapsed 14m 7s | eta 2m 13s | process workers | examples 3441402 | q 1537277 t 393185 r 208820 
BC linear    [########################----]  86.6% 34624/40000 |   40.9/s | elapsed 14m 7s | eta 2m 12s | process workers | examples 3447562 | q 1539921 t 394155 r 209139 
BC linear    [########################----]  86.7% 34688/40000 |   40.9/s | elapsed 14m 8s | eta 2m 10s | process workers | examples 3453178 | q 1542362 t 394673 r 209532 
BC linear    [########################----]  86.9% 34752/40000 |   41.0/s | elapsed 14m 8s | eta 2m 8s | process workers | examples 3459673 | q 1545158 t 395668 r 209913  
BC linear    [########################----]  87.0% 34816/40000 |   41.0/s | elapsed 14m 8s | eta 2m 6s | process workers | examples 3466077 | q 1548102 t 396038 r 210322  
BC linear    [########################----]  87.2% 34880/40000 |   41.1/s | elapsed 14m 9s | eta 2m 5s | process workers | examples 3472339 | q 1550915 t 396618 r 210730  
BC linear    [########################----]  87.4% 34944/40000 |   41.1/s | elapsed 14m 9s | eta 2m 3s | process workers | examples 3479150 | q 1554061 t 397425 r 211121  
BC linear    [########################----]  87.5% 35008/40000 |   41.2/s | elapsed 14m 9s | eta 2m 1s | process workers | examples 3486072 | q 1557232 t 397884 r 211568  
BC linear    [########################----]  88.0% 35200/40000 |   41.4/s | elapsed 14m 10s | eta 1m 56s | process workers | examples 3506062 | q 1566317 t 399669 r 212790
BC linear    [########################----]  88.2% 35264/40000 |   40.8/s | elapsed 14m 25s | eta 1m 56s | process workers | examples 3512107 | q 1569132 t 400338 r 213142
BC linear    [########################----]  88.3% 35328/40000 |   40.8/s | elapsed 14m 25s | eta 1m 54s | process workers | examples 3518235 | q 1571807 t 400897 r 213529
BC linear    [########################----]  88.6% 35456/40000 |   40.9/s | elapsed 14m 26s | eta 1m 51s | process workers | examples 3530619 | q 1577243 t 402175 r 214325
BC linear    [########################----]  89.0% 35584/40000 |   41.1/s | elapsed 14m 26s | eta 1m 48s | process workers | examples 3543314 | q 1582728 t 403776 r 215116
BC linear    [########################----]  89.1% 35648/40000 |   41.1/s | elapsed 14m 26s | eta 1m 46s | process workers | examples 3549825 | q 1585662 t 404379 r 215522
BC linear    [#########################---]  89.4% 35776/40000 |   41.3/s | elapsed 14m 27s | eta 1m 42s | process workers | examples 3563153 | q 1591696 t 406089 r 216271
BC linear    [#########################---]  89.6% 35840/40000 |   41.3/s | elapsed 14m 27s | eta 1m 41s | process workers | examples 3569741 | q 1594913 t 406473 r 216646
BC linear    [#########################---]  89.9% 35968/40000 |   40.8/s | elapsed 14m 41s | eta 1m 39s | process workers | examples 3582637 | q 1600740 t 407843 r 217450
BC linear    [#########################---]  90.1% 36032/40000 |   40.9/s | elapsed 14m 42s | eta 1m 37s | process workers | examples 3588925 | q 1603493 t 408577 r 217851
BC linear    [#########################---]  90.2% 36096/40000 |   40.9/s | elapsed 14m 42s | eta 1m 35s | process workers | examples 3594840 | q 1606247 t 409113 r 218216
BC linear    [#########################---]  90.6% 36224/40000 |   41.0/s | elapsed 14m 43s | eta 1m 32s | process workers | examples 3607130 | q 1611811 t 410263 r 218976
BC linear    [#########################---]  90.9% 36352/40000 |   41.2/s | elapsed 14m 43s | eta 1m 29s | process workers | examples 3619932 | q 1617861 t 411131 r 219805
BC linear    [#########################---]  91.0% 36416/40000 |   41.2/s | elapsed 14m 43s | eta 1m 27s | process workers | examples 3627210 | q 1621127 t 412142 r 220209
BC linear    [#########################---]  91.2% 36480/40000 |   41.3/s | elapsed 14m 43s | eta 1m 25s | process workers | examples 3633982 | q 1624112 t 412848 r 220627
BC linear    [#########################---]  91.4% 36544/40000 |   41.4/s | elapsed 14m 44s | eta 1m 24s | process workers | examples 3640493 | q 1627135 t 413220 r 221043
BC linear    [#########################---]  91.5% 36608/40000 |   41.4/s | elapsed 14m 44s | eta 1m 22s | process workers | examples 3647565 | q 1630220 t 414013 r 221489
BC linear    [#########################---]  91.7% 36672/40000 |   40.8/s | elapsed 14m 59s | eta 1m 22s | process workers | examples 3652815 | q 1632501 t 414427 r 221845
BC linear    [#########################---]  91.8% 36736/40000 |   40.8/s | elapsed 15m 1s | eta 1m 20s | process workers | examples 3658856 | q 1635382 t 414873 r 222211 
BC linear    [#########################---]  92.0% 36800/40000 |   40.9/s | elapsed 15m 1s | eta 1m 18s | process workers | examples 3665197 | q 1638105 t 415709 r 222581 
BC linear    [#########################---]  92.2% 36864/40000 |   40.9/s | elapsed 15m 1s | eta 1m 17s | process workers | examples 3671611 | q 1640980 t 416628 r 222936 
BC linear    [#########################---]  92.3% 36928/40000 |   41.0/s | elapsed 15m 1s | eta 1m 15s | process workers | examples 3677993 | q 1643851 t 417255 r 223333 
BC linear    [#########################---]  92.5% 36992/40000 |   41.0/s | elapsed 15m 2s | eta 1m 13s | process workers | examples 3684476 | q 1646875 t 417669 r 223742 
BC linear    [#########################---]  92.6% 37056/40000 |   41.1/s | elapsed 15m 2s | eta 1m 12s | process workers | examples 3690949 | q 1649731 t 418260 r 224144 
BC linear    [#########################---]  92.8% 37120/40000 |   41.2/s | elapsed 15m 2s | eta 1m 10s | process workers | examples 3697639 | q 1652581 t 419250 r 224546 
BC linear    [##########################--]  93.0% 37184/40000 |   41.2/s | elapsed 15m 2s | eta 1m 8s | process workers | examples 3704357 | q 1655575 t 419970 r 224959  
BC linear    [##########################--]  93.1% 37248/40000 |   41.3/s | elapsed 15m 3s | eta 1m 7s | process workers | examples 3711393 | q 1658621 t 421185 r 225337  
BC linear    [##########################--]  93.3% 37312/40000 |   41.3/s | elapsed 15m 3s | eta 1m 5s | process workers | examples 3718559 | q 1661662 t 422632 r 225727  
BC linear    [##########################--]  93.4% 37376/40000 |   40.8/s | elapsed 15m 16s | eta 1m 4s | process workers | examples 3725252 | q 1664663 t 423507 r 226103 
BC linear    [##########################--]  93.6% 37440/40000 |   40.8/s | elapsed 15m 17s | eta 1m 3s | process workers | examples 3731328 | q 1667332 t 424148 r 226479 
BC linear    [##########################--]  93.8% 37504/40000 |   40.9/s | elapsed 15m 17s | eta 1m 1s | process workers | examples 3737405 | q 1669964 t 424622 r 226903 
BC linear    [##########################--]  93.9% 37568/40000 |   40.9/s | elapsed 15m 18s | eta 59s | process workers | examples 3743511 | q 1672624 t 425378 r 227263   
BC linear    [##########################--]  94.2% 37696/40000 |   41.1/s | elapsed 15m 18s | eta 56s | process workers | examples 3756053 | q 1678173 t 426596 r 228054   
BC linear    [##########################--]  94.4% 37760/40000 |   41.1/s | elapsed 15m 18s | eta 54s | process workers | examples 3762235 | q 1680754 t 427612 r 228405   
BC linear    [##########################--]  94.6% 37824/40000 |   41.2/s | elapsed 15m 19s | eta 53s | process workers | examples 3768524 | q 1683623 t 428045 r 228838   
BC linear    [##########################--]  94.7% 37888/40000 |   41.2/s | elapsed 15m 19s | eta 51s | process workers | examples 3774914 | q 1686550 t 428799 r 229216   
BC linear    [##########################--]  94.9% 37952/40000 |   41.3/s | elapsed 15m 19s | eta 50s | process workers | examples 3781787 | q 1689865 t 429398 r 229616   
BC linear    [##########################--]  95.0% 38016/40000 |   41.3/s | elapsed 15m 20s | eta 48s | process workers | examples 3788800 | q 1693038 t 430183 r 230025   
BC linear    [##########################--]  95.2% 38080/40000 |   40.7/s | elapsed 15m 35s | eta 47s | process workers | examples 3794719 | q 1695546 t 430980 r 230405   
BC linear    [##########################--]  95.4% 38144/40000 |   40.8/s | elapsed 15m 36s | eta 46s | process workers | examples 3800791 | q 1698288 t 431662 r 230768   
BC linear    [##########################--]  95.5% 38208/40000 |   40.8/s | elapsed 15m 36s | eta 44s | process workers | examples 3807158 | q 1700911 t 432521 r 231157   
BC linear    [##########################--]  95.7% 38272/40000 |   40.9/s | elapsed 15m 36s | eta 42s | process workers | examples 3813209 | q 1703840 t 433010 r 231524   
BC linear    [##########################--]  95.8% 38336/40000 |   40.9/s | elapsed 15m 37s | eta 41s | process workers | examples 3819521 | q 1706718 t 433668 r 231904   
BC linear    [##########################--]  96.0% 38400/40000 |   41.0/s | elapsed 15m 37s | eta 39s | process workers | examples 3825822 | q 1709488 t 434485 r 232291   
BC linear    [##########################--]  96.2% 38464/40000 |   41.1/s | elapsed 15m 37s | eta 37s | process workers | examples 3832438 | q 1712333 t 435522 r 232663   
BC linear    [###########################-]  96.5% 38592/40000 |   41.2/s | elapsed 15m 37s | eta 34s | process workers | examples 3845761 | q 1718281 t 437230 r 233458   
BC linear    [###########################-]  96.6% 38656/40000 |   41.2/s | elapsed 15m 38s | eta 33s | process workers | examples 3852522 | q 1721322 t 438225 r 233818   
BC linear    [###########################-]  96.8% 38720/40000 |   41.3/s | elapsed 15m 38s | eta 31s | process workers | examples 3859195 | q 1724324 t 438848 r 234223   
BC linear    [###########################-]  97.0% 38784/40000 |   40.8/s | elapsed 15m 51s | eta 30s | process workers | examples 3865054 | q 1727072 t 439366 r 234576   
BC linear    [###########################-]  97.3% 38912/40000 |   40.9/s | elapsed 15m 52s | eta 27s | process workers | examples 3876590 | q 1732101 t 440726 r 235328   
BC linear    [###########################-]  97.6% 39040/40000 |   41.0/s | elapsed 15m 53s | eta 23s | process workers | examples 3888804 | q 1737743 t 441947 r 236080   
BC linear    [###########################-]  97.9% 39168/40000 |   41.1/s | elapsed 15m 53s | eta 20s | process workers | examples 3901267 | q 1743595 t 443290 r 236787   
BC linear    [###########################-]  98.2% 39296/40000 |   41.2/s | elapsed 15m 54s | eta 17s | process workers | examples 3913552 | q 1748962 t 444795 r 237551   
BC linear    [###########################-]  98.4% 39360/40000 |   41.3/s | elapsed 15m 54s | eta 16s | process workers | examples 3920369 | q 1751747 t 445959 r 237935   
BC linear    [###########################-]  98.6% 39424/40000 |   41.3/s | elapsed 15m 54s | eta 14s | process workers | examples 3927310 | q 1754892 t 446908 r 238316   
BC linear    [###########################-]  98.7% 39488/40000 |   40.8/s | elapsed 16m 8s | eta 13s | process workers | examples 3933258 | q 1757574 t 447608 r 238637    
BC linear    [###########################-]  98.9% 39552/40000 |   40.8/s | elapsed 16m 9s | eta 11s | process workers | examples 3939212 | q 1760351 t 448034 r 239027    
BC linear    [###########################-]  99.2% 39680/40000 |   41.0/s | elapsed 16m 9s | eta 8s | process workers | examples 3951241 | q 1765801 t 448980 r 239800     
BC linear    [###########################-]  99.4% 39744/40000 |   41.0/s | elapsed 16m 9s | eta 6s | process workers | examples 3957585 | q 1768674 t 449845 r 240165     
BC linear    [###########################-]  99.7% 39872/40000 |   41.2/s | elapsed 16m 9s | eta 3s | process workers | examples 3970574 | q 1774278 t 451649 r 240930     
BC linear    [############################] 100.0% 40000/40000 |   41.3/s | elapsed 16m 9s | process workers | examples 3983342 | q 1779932 t 453147 r 241691              
BC linear    [############################] 100.0% 40000/40000 |   41.3/s | elapsed 16m 9s | process workers | examples 3983342 | q 1779932 t 453147 r 241691              

PPO linea    [----------------------------]   0.0% 1/50000 |    3.5/s | elapsed 0s | eta 3h 55m 22s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward 0.000
PPO linea    [----------------------------]   0.0% 23/50000 |   46.8/s | elapsed 0s | eta 17m 48s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 1 teach 1 base 1 heur 0 | avg reward 0.000  
PPO linea    [----------------------------]   0.1% 45/50000 |   65.7/s | elapsed 1s | eta 12m 40s | process workers | seats 10 | tracked 30 | cur 2 hist 1 boot 3 teach 2 base 1 heur 1 | avg reward 0.000 
PPO linea    [----------------------------]   0.1% 67/50000 |   77.5/s | elapsed 1s | eta 10m 44s | process workers | seats 10 | tracked 30 | cur 2 hist 1 boot 1 teach 4 base 0 heur 2 | avg reward 0.000 
