Seed 7 | objective hybrid-as | selector pareto-live-gate | linear bc 30000 | linear ppo 40000 | neural off | neural bc 30000 | neural ppo 40000 | workers 11

PPO linea    [############----------------]  43.0% 17205/40000 |  112.6/s | elapsed 2m 33s | eta 3m 22s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 0 teach 3 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  43.1% 17227/40000 |  112.6/s | elapsed 2m 33s | eta 3m 22s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 1 heur 1 | avg reward 0.000 
PPO linea    [############----------------]  43.1% 17249/40000 |  112.6/s | elapsed 2m 33s | eta 3m 22s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 1 teach 1 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  43.2% 17271/40000 |  112.7/s | elapsed 2m 33s | eta 3m 22s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 0 teach 7 base 0 heur 1 | avg reward 0.000
PPO linea    [############----------------]  43.2% 17293/40000 |  112.6/s | elapsed 2m 34s | eta 3m 22s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 0 teach 2 base 3 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  43.3% 17315/40000 |  112.6/s | elapsed 2m 34s | eta 3m 21s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 1 teach 1 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  43.3% 17337/40000 |  112.6/s | elapsed 2m 34s | eta 3m 21s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 2 teach 0 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  43.4% 17359/40000 |  112.6/s | elapsed 2m 34s | eta 3m 21s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 1 teach 1 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  43.5% 17381/40000 |  112.7/s | elapsed 2m 34s | eta 3m 21s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  43.5% 17403/40000 |  112.7/s | elapsed 2m 34s | eta 3m 21s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 1 teach 0 base 1 heur 1 | avg reward 0.000 
PPO linea    [############----------------]  43.6% 17425/40000 |  112.6/s | elapsed 2m 35s | eta 3m 20s | process workers | seats 10 | tracked 30 | cur 2 hist 2 boot 1 teach 3 base 1 heur 1 | avg reward 0.000
PPO linea    [############----------------]  43.6% 17447/40000 |  112.6/s | elapsed 2m 35s | eta 3m 20s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 1 teach 3 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  43.7% 17469/40000 |  112.6/s | elapsed 2m 35s | eta 3m 20s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 2 teach 1 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  43.7% 17491/40000 |  112.6/s | elapsed 2m 35s | eta 3m 20s | process workers | seats 10 | tracked 30 | cur 2 hist 1 boot 3 teach 2 base 1 heur 1 | avg reward 0.000
PPO linea    [############----------------]  43.8% 17513/40000 |  112.6/s | elapsed 2m 36s | eta 3m 20s | process workers | seats 10 | tracked 30 | cur 2 hist 2 boot 0 teach 4 base 2 heur 0 | avg reward 0.000
PPO linea    [############----------------]  43.8% 17535/40000 |  112.6/s | elapsed 2m 36s | eta 3m 19s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 1 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  43.9% 17557/40000 |  112.6/s | elapsed 2m 36s | eta 3m 19s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 1 teach 5 base 1 heur 0 | avg reward 0.000
PPO linea    [############----------------]  43.9% 17579/40000 |  112.6/s | elapsed 2m 36s | eta 3m 19s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 0 teach 4 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  44.0% 17601/40000 |  112.6/s | elapsed 2m 36s | eta 3m 19s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 1 teach 4 base 3 heur 1 | avg reward 0.000
PPO linea    [############----------------]  44.1% 17623/40000 |  112.6/s | elapsed 2m 36s | eta 3m 19s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 2 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  44.1% 17645/40000 |  112.6/s | elapsed 2m 37s | eta 3m 18s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 2 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  44.2% 17667/40000 |  112.6/s | elapsed 2m 37s | eta 3m 18s | process workers | seats 10 | tracked 30 | cur 2 hist 3 boot 1 teach 3 base 1 heur 0 | avg reward 0.000
PPO linea    [############----------------]  44.2% 17689/40000 |  112.6/s | elapsed 2m 37s | eta 3m 18s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 2 teach 4 base 1 heur 0 | avg reward 0.000
PPO linea    [############----------------]  44.3% 17711/40000 |  112.6/s | elapsed 2m 37s | eta 3m 18s | process workers | seats 8 | tracked 15 | cur 1 hist 0 boot 1 teach 5 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  44.3% 17733/40000 |  112.6/s | elapsed 2m 37s | eta 3m 18s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 1 teach 2 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  44.4% 17755/40000 |  112.6/s | elapsed 2m 38s | eta 3m 18s | process workers | seats 4 | tracked 15 | cur 1 hist 2 boot 1 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  44.4% 17777/40000 |  112.6/s | elapsed 2m 38s | eta 3m 17s | process workers | seats 10 | tracked 15 | cur 1 hist 5 boot 1 teach 2 base 1 heur 0 | avg reward 0.000
PPO linea    [############----------------]  44.5% 17799/40000 |  112.6/s | elapsed 2m 38s | eta 3m 17s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 3 teach 3 base 0 heur 0 | avg reward 0.000
PPO linea    [############----------------]  44.6% 17821/40000 |  112.6/s | elapsed 2m 38s | eta 3m 17s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 1 teach 2 base 1 heur 2 | avg reward 0.000 
PPO linea    [############----------------]  44.6% 17843/40000 |  112.6/s | elapsed 2m 39s | eta 3m 17s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 0 teach 2 base 0 heur 1 | avg reward 0.000 
PPO linea    [############----------------]  44.7% 17865/40000 |  112.6/s | elapsed 2m 39s | eta 3m 17s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 3 teach 1 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  44.7% 17887/40000 |  112.5/s | elapsed 2m 39s | eta 3m 16s | process workers | seats 8 | tracked 30 | cur 2 hist 1 boot 1 teach 2 base 1 heur 1 | avg reward 0.000 
PPO linea    [############----------------]  44.8% 17909/40000 |  112.6/s | elapsed 2m 39s | eta 3m 16s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 2 teach 4 base 1 heur 1 | avg reward 0.000
PPO linea    [############----------------]  44.8% 17931/40000 |  112.6/s | elapsed 2m 39s | eta 3m 16s | process workers | seats 8 | tracked 15 | cur 1 hist 4 boot 0 teach 0 base 1 heur 2 | avg reward 0.000 
PPO linea    [############----------------]  44.9% 17953/40000 |  112.6/s | elapsed 2m 39s | eta 3m 16s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 1 teach 4 base 1 heur 1 | avg reward 0.000
PPO linea    [############----------------]  44.9% 17975/40000 |  112.5/s | elapsed 2m 40s | eta 3m 16s | process workers | seats 8 | tracked 15 | cur 1 hist 3 boot 1 teach 2 base 0 heur 1 | avg reward 0.000 
PPO linea    [############----------------]  45.0% 17997/40000 |  112.6/s | elapsed 2m 40s | eta 3m 15s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 4 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  45.0% 18019/40000 |  112.6/s | elapsed 2m 40s | eta 3m 15s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 1 teach 5 base 1 heur 1 | avg reward 0.000
PPO linea    [############----------------]  45.1% 18041/40000 |  112.5/s | elapsed 2m 40s | eta 3m 15s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 1 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  45.2% 18063/40000 |  112.6/s | elapsed 2m 40s | eta 3m 15s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  45.2% 18085/40000 |  112.6/s | elapsed 2m 41s | eta 3m 15s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 0 teach 5 base 0 heur 1 | avg reward 0.000
PPO linea    [############----------------]  45.3% 18107/40000 |  112.6/s | elapsed 2m 41s | eta 3m 15s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 2 base 0 heur 1 | avg reward 0.000 
PPO linea    [############----------------]  45.3% 18129/40000 |  112.5/s | elapsed 2m 41s | eta 3m 14s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 2 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  45.4% 18151/40000 |  112.5/s | elapsed 2m 41s | eta 3m 14s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 2 teach 5 base 2 heur 0 | avg reward 0.000
PPO linea    [############----------------]  45.4% 18173/40000 |  112.5/s | elapsed 2m 42s | eta 3m 14s | process workers | seats 8 | tracked 30 | cur 2 hist 1 boot 0 teach 3 base 1 heur 1 | avg reward 0.000 
PPO linea    [############----------------]  45.5% 18195/40000 |  112.5/s | elapsed 2m 42s | eta 3m 14s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 3 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  45.5% 18217/40000 |  112.5/s | elapsed 2m 42s | eta 3m 14s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 3 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  45.6% 18239/40000 |  112.5/s | elapsed 2m 42s | eta 3m 13s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 2 teach 4 base 0 heur 1 | avg reward 0.000
PPO linea    [############----------------]  45.7% 18261/40000 |  112.5/s | elapsed 2m 42s | eta 3m 13s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 1 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  45.7% 18283/40000 |  112.5/s | elapsed 2m 43s | eta 3m 13s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 2 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  45.8% 18305/40000 |  112.5/s | elapsed 2m 43s | eta 3m 13s | process workers | seats 4 | tracked 15 | cur 1 hist 3 boot 0 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  45.8% 18327/40000 |  112.5/s | elapsed 2m 43s | eta 3m 13s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 1 teach 3 base 1 heur 1 | avg reward 0.000 
PPO linea    [############----------------]  45.9% 18349/40000 |  112.5/s | elapsed 2m 43s | eta 3m 12s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 1 teach 3 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  45.9% 18371/40000 |  112.5/s | elapsed 2m 43s | eta 3m 12s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 2 base 0 heur 1 | avg reward 0.000 
PPO linea    [############----------------]  46.0% 18393/40000 |  112.5/s | elapsed 2m 43s | eta 3m 12s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 0 teach 4 base 2 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  46.0% 18415/40000 |  112.5/s | elapsed 2m 44s | eta 3m 12s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 2 teach 5 base 1 heur 0 | avg reward 0.000
PPO linea    [############----------------]  46.1% 18437/40000 |  112.5/s | elapsed 2m 44s | eta 3m 12s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 2 teach 2 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  46.1% 18459/40000 |  112.5/s | elapsed 2m 44s | eta 3m 11s | process workers | seats 10 | tracked 30 | cur 2 hist 1 boot 1 teach 4 base 2 heur 0 | avg reward 0.000
PPO linea    [############----------------]  46.2% 18481/40000 |  112.5/s | elapsed 2m 44s | eta 3m 11s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 0 teach 3 base 4 heur 0 | avg reward 0.000
PPO linea    [############----------------]  46.3% 18503/40000 |  112.5/s | elapsed 2m 44s | eta 3m 11s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 2 teach 1 base 1 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  46.3% 18525/40000 |  112.5/s | elapsed 2m 45s | eta 3m 11s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 3 teach 2 base 0 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  46.4% 18547/40000 |  112.5/s | elapsed 2m 45s | eta 3m 11s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 0 teach 3 base 2 heur 0 | avg reward 0.000 
PPO linea    [############----------------]  46.4% 18569/40000 |  112.5/s | elapsed 2m 45s | eta 3m 10s | process workers | seats 10 | tracked 15 | cur 1 hist 4 boot 0 teach 3 base 1 heur 1 | avg reward 0.000
PPO linea    [#############---------------]  46.5% 18591/40000 |  112.5/s | elapsed 2m 45s | eta 3m 10s | process workers | seats 8 | tracked 30 | cur 2 hist 1 boot 1 teach 3 base 1 heur 0 | avg reward 0.000 
PPO linea    [#############---------------]  46.5% 18613/40000 |  112.5/s | elapsed 2m 45s | eta 3m 10s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 0 teach 3 base 3 heur 0 | avg reward 0.000
PPO linea    [#############---------------]  46.6% 18635/40000 |  112.5/s | elapsed 2m 46s | eta 3m 10s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 0 teach 7 base 1 heur 0 | avg reward 0.000
PPO linea    [#############---------------]  46.6% 18657/40000 |  112.5/s | elapsed 2m 46s | eta 3m 10s | process workers | seats 8 | tracked 15 | cur 1 hist 0 boot 0 teach 6 base 0 heur 1 | avg reward 0.000 
PPO linea    [#############---------------]  46.7% 18679/40000 |  112.5/s | elapsed 2m 46s | eta 3m 10s | process workers | seats 8 | tracked 15 | cur 1 hist 0 boot 2 teach 2 base 3 heur 0 | avg reward 0.000 
PPO linea    [#############---------------]  46.8% 18701/40000 |  112.5/s | elapsed 2m 46s | eta 3m 9s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 1 teach 1 base 2 heur 1 | avg reward 0.000  
PPO linea    [#############---------------]  46.8% 18723/40000 |  112.5/s | elapsed 2m 46s | eta 3m 9s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 2 base 1 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  46.9% 18745/40000 |  112.5/s | elapsed 2m 47s | eta 3m 9s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 0 teach 1 base 3 heur 2 | avg reward 0.000  
PPO linea    [#############---------------]  46.9% 18767/40000 |  112.5/s | elapsed 2m 47s | eta 3m 9s | process workers | seats 10 | tracked 15 | cur 1 hist 4 boot 3 teach 1 base 1 heur 0 | avg reward 0.000 
PPO linea    [#############---------------]  47.0% 18789/40000 |  112.4/s | elapsed 2m 47s | eta 3m 9s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 1 teach 2 base 1 heur 1 | avg reward 0.000  
PPO linea    [#############---------------]  47.0% 18811/40000 |  112.4/s | elapsed 2m 47s | eta 3m 8s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 4 teach 3 base 1 heur 0 | avg reward 0.000 
PPO linea    [#############---------------]  47.1% 18833/40000 |  112.4/s | elapsed 2m 48s | eta 3m 8s | process workers | seats 10 | tracked 30 | cur 2 hist 2 boot 1 teach 4 base 0 heur 1 | avg reward -0.000
PPO linea    [#############---------------]  47.1% 18855/40000 |  112.5/s | elapsed 2m 48s | eta 3m 8s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 2 teach 0 base 1 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  47.2% 18877/40000 |  112.4/s | elapsed 2m 48s | eta 3m 8s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 3 base 1 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  47.2% 18899/40000 |  112.4/s | elapsed 2m 48s | eta 3m 8s | process workers | seats 8 | tracked 30 | cur 2 hist 3 boot 1 teach 1 base 1 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  47.3% 18921/40000 |  112.4/s | elapsed 2m 48s | eta 3m 7s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 1 teach 6 base 2 heur 0 | avg reward -0.000
PPO linea    [#############---------------]  47.4% 18943/40000 |  112.4/s | elapsed 2m 48s | eta 3m 7s | process workers | seats 8 | tracked 30 | cur 2 hist 3 boot 2 teach 0 base 1 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  47.4% 18965/40000 |  112.4/s | elapsed 2m 49s | eta 3m 7s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 2 teach 5 base 1 heur 0 | avg reward -0.000
PPO linea    [#############---------------]  47.5% 18987/40000 |  112.4/s | elapsed 2m 49s | eta 3m 7s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 2 teach 4 base 0 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  47.5% 19009/40000 |  112.4/s | elapsed 2m 49s | eta 3m 7s | process workers | seats 4 | tracked 15 | cur 1 hist 3 boot 0 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  47.6% 19031/40000 |  112.4/s | elapsed 2m 49s | eta 3m 7s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 2 teach 2 base 0 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  47.6% 19053/40000 |  112.4/s | elapsed 2m 49s | eta 3m 6s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 1 teach 3 base 1 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  47.7% 19075/40000 |  112.4/s | elapsed 2m 50s | eta 3m 6s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  47.7% 19097/40000 |  112.4/s | elapsed 2m 50s | eta 3m 6s | process workers | seats 6 | tracked 15 | cur 1 hist 3 boot 0 teach 2 base 0 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  47.8% 19119/40000 |  112.4/s | elapsed 2m 50s | eta 3m 6s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 1 teach 1 base 1 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  47.9% 19141/40000 |  112.4/s | elapsed 2m 50s | eta 3m 6s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 0 teach 2 base 3 heur 1 | avg reward -0.000
PPO linea    [#############---------------]  47.9% 19163/40000 |  112.4/s | elapsed 2m 50s | eta 3m 5s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  48.0% 19185/40000 |  112.4/s | elapsed 2m 51s | eta 3m 5s | process workers | seats 10 | tracked 15 | cur 1 hist 4 boot 2 teach 3 base 0 heur 0 | avg reward 0.000 
PPO linea    [#############---------------]  48.0% 19207/40000 |  112.4/s | elapsed 2m 51s | eta 3m 5s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 1 base 1 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  48.1% 19229/40000 |  112.4/s | elapsed 2m 51s | eta 3m 5s | process workers | seats 10 | tracked 30 | cur 2 hist 1 boot 0 teach 4 base 0 heur 3 | avg reward 0.000 
PPO linea    [#############---------------]  48.1% 19251/40000 |  112.4/s | elapsed 2m 51s | eta 3m 5s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 1 teach 1 base 1 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  48.2% 19273/40000 |  112.4/s | elapsed 2m 51s | eta 3m 4s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  48.2% 19295/40000 |  112.4/s | elapsed 2m 52s | eta 3m 4s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 2 teach 4 base 0 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  48.3% 19317/40000 |  112.4/s | elapsed 2m 52s | eta 3m 4s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 2 teach 0 base 2 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  48.3% 19339/40000 |  112.4/s | elapsed 2m 52s | eta 3m 4s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 0 base 1 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  48.4% 19361/40000 |  112.4/s | elapsed 2m 52s | eta 3m 4s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  48.5% 19383/40000 |  112.4/s | elapsed 2m 52s | eta 3m 3s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 3 teach 1 base 0 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  48.5% 19405/40000 |  112.4/s | elapsed 2m 53s | eta 3m 3s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 1 teach 6 base 1 heur 1 | avg reward -0.000
PPO linea    [#############---------------]  48.6% 19427/40000 |  112.4/s | elapsed 2m 53s | eta 3m 3s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 1 teach 4 base 2 heur 0 | avg reward -0.000
PPO linea    [#############---------------]  48.6% 19449/40000 |  112.4/s | elapsed 2m 53s | eta 3m 3s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 1 teach 4 base 1 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  48.7% 19471/40000 |  112.4/s | elapsed 2m 53s | eta 3m 3s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 1 teach 1 base 0 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  48.7% 19493/40000 |  112.4/s | elapsed 2m 53s | eta 3m 2s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward -0.000 
PPO linea    [#############---------------]  48.8% 19515/40000 |  112.4/s | elapsed 2m 54s | eta 3m 2s | process workers | seats 6 | tracked 15 | cur 1 hist 3 boot 0 teach 2 base 0 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  48.8% 19537/40000 |  112.4/s | elapsed 2m 54s | eta 3m 2s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 2 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  48.9% 19559/40000 |  112.3/s | elapsed 2m 54s | eta 3m 2s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 0 teach 2 base 2 heur 1 | avg reward 0.000  
PPO linea    [#############---------------]  49.0% 19581/40000 |  112.4/s | elapsed 2m 54s | eta 3m 2s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 1 teach 0 base 0 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  49.0% 19603/40000 |  112.3/s | elapsed 2m 54s | eta 3m 2s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 1 base 1 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  49.1% 19625/40000 |  112.3/s | elapsed 2m 55s | eta 3m 1s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 1 teach 1 base 3 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  49.1% 19647/40000 |  112.3/s | elapsed 2m 55s | eta 3m 1s | process workers | seats 8 | tracked 15 | cur 1 hist 0 boot 2 teach 4 base 1 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  49.2% 19669/40000 |  112.3/s | elapsed 2m 55s | eta 3m 1s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 2 teach 1 base 0 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  49.2% 19691/40000 |  112.3/s | elapsed 2m 55s | eta 3m 1s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 1 teach 1 base 1 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  49.3% 19713/40000 |  112.3/s | elapsed 2m 56s | eta 3m 1s | process workers | seats 8 | tracked 30 | cur 2 hist 0 boot 0 teach 3 base 3 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  49.3% 19735/40000 |  112.3/s | elapsed 2m 56s | eta 3m 0s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 1 teach 4 base 2 heur 0 | avg reward 0.000 
PPO linea    [#############---------------]  49.4% 19757/40000 |  112.3/s | elapsed 2m 56s | eta 3m 0s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 2 base 0 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  49.4% 19779/40000 |  112.3/s | elapsed 2m 56s | eta 3m 0s | process workers | seats 10 | tracked 30 | cur 2 hist 2 boot 0 teach 5 base 1 heur 0 | avg reward 0.000 
PPO linea    [#############---------------]  49.5% 19801/40000 |  112.3/s | elapsed 2m 56s | eta 3m 0s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 5 teach 0 base 1 heur 0 | avg reward 0.000 
PPO linea    [#############---------------]  49.6% 19823/40000 |  112.3/s | elapsed 2m 57s | eta 3m 0s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 1 teach 4 base 0 heur 1 | avg reward 0.000 
PPO linea    [#############---------------]  49.6% 19845/40000 |  112.3/s | elapsed 2m 57s | eta 3m 0s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 0 teach 3 base 2 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  49.7% 19867/40000 |  112.3/s | elapsed 2m 57s | eta 2m 59s | process workers | seats 10 | tracked 30 | cur 2 hist 1 boot 1 teach 5 base 0 heur 1 | avg reward -0.000
PPO linea    [#############---------------]  49.7% 19889/40000 |  112.2/s | elapsed 2m 57s | eta 2m 59s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 2 teach 3 base 1 heur 0 | avg reward -0.000
PPO linea    [#############---------------]  49.8% 19911/40000 |  112.2/s | elapsed 2m 57s | eta 2m 59s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 0 base 0 heur 1 | avg reward -0.000 
PPO linea    [#############---------------]  49.8% 19933/40000 |  112.2/s | elapsed 2m 58s | eta 2m 59s | process workers | seats 10 | tracked 30 | cur 2 hist 2 boot 1 teach 1 base 3 heur 1 | avg reward -0.000
PPO linea    [#############---------------]  49.9% 19955/40000 |  112.2/s | elapsed 2m 58s | eta 2m 59s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 2 teach 3 base 1 heur 0 | avg reward 0.000  
PPO linea    [#############---------------]  49.9% 19977/40000 |  112.2/s | elapsed 2m 58s | eta 2m 59s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward 0.000  
